File #,File name,# of Tubes,# walls per CNT,# of Atoms,# of Bonds,Bond Ratio,CNT height,Initial Dia (Ang.),Initial Dia (nm),Cross-sectional area (nm^2),Strain at Break,1/2 Stress (GPa),1/2 Strain,Strength (GPa),Elastic Modulus (GPa)
628,628-4N10M10,4,1,1600,2400,1.5,24.595121,13.56,1.356,9.467805213752948,0.25800000813170115,51.70065501538503,0.12800000813170104,75.11692602080493,422.461956639734
629,629-4TWCNT6-9-12,4,3,4320,6480,1.5,24.595121,16.27,1.627,12.654489146699714,0.21800000813170103,87.00438634809721,0.10800000813170105,134.75714935448283,809.2982907579211
630,630-4TWCNT9-12-15,4,3,5752,8616,1.497913769123783,24.595121,20.34,2.0340000000000003,18.307304463158548,0.1629999878024485,64.19544874781486,0.08099999593414949,108.82682271243517,763.1379290377726
631,631-8N11M11,8,1,3520,5280,1.5,24.595121,14.92,1.492,22.018694059515223,0.25099999593414957,48.132263104155534,0.1249999796707475,70.6390665605823,398.96143189602833
632,632-D3N12M12,1,1,1437,2151,1.4968684759916493,24.595121,16.27,1.627,3.1636222866749284,0.15199999186829904,29.99194665963611,0.07500002032925265,51.448303935579744,372.84640248986733
633,633-D4N10M10,1,1,1596,2388,1.4962406015037595,24.595121,13.56,1.356,2.366951303438237,0.15900000406585063,34.20418467835402,0.07900000406585055,58.75352585991663,414.52426059136116
634,634-D8N11M11,1,1,3517,5271,1.4987205004264998,24.595121,14.92,1.492,2.752336757439403,0.16399998373659808,33.64356208819381,0.08099999593414949,57.247841130916356,396.57047533660983
635,635-DDWCNT7-10,1,2,678,1014,1.4955752212389382,24.595121,13.56,1.356,2.366951303438237,0.153999983736598,56.08824925007761,0.07600001626340205,95.40877819970477,690.7786835146666
636,636-DDWCNT8-11,1,2,758,1134,1.4960422163588392,24.595121,14.92,1.492,2.752336757439403,0.15500002032925259,54.89508495132898,0.07700001219755159,94.19192282808262,667.8761079544576
637,637-DDWCNT9-12,1,2,837,1251,1.4946236559139785,24.595121,16.27,1.627,3.1636222866749284,0.16399998373659808,55.485611609654335,0.08099999593414949,93.259083027524,640.3667943473083
638,638-DN6M6,1,1,239,357,1.493723849372385,24.595121,8.14,0.8140000000000001,1.1196918960732845,0.16099999593414957,43.2530625100993,0.08000000000000008,73.57785566124868,515.1055681490162
639,639-DN7M7,1,1,279,417,1.4946236559139785,24.595121,9.49,0.9490000000000001,1.3872024375172727,0.15700001219755153,40.138676782530375,0.07800000813170115,68.50979511571336,488.9528870292438
640,640-DN8M8,1,1,319,477,1.4952978056426331,24.595121,10.85,1.085,1.685641173237688,0.16199999186829897,38.22236818038164,0.08000000000000008,66.19540832155336,463.6496955310932
641,641-DN9M9,1,1,359,537,1.4958217270194987,24.595121,12.2,1.22,2.0106192982974678,0.1670000121975516,37.539939784650876,0.08299998780244858,63.55233209141647,436.3744300011202
642,642-DN10M10,1,1,399,597,1.4962406015037595,24.595121,13.56,1.356,2.366951303438237,0.1580000081317011,33.92059611944587,0.07800000813170115,58.789205951750915,413.70192927608906
643,643-DN11M11,1,1,439,657,1.4965831435079726,24.595121,14.92,1.492,2.752336757439403,0.1629999878024485,33.43523240046746,0.08099999593414949,56.413320398783576,392.5383693463904
644,644-DN12M12,1,1,479,717,1.4968684759916493,24.595121,16.27,1.627,3.1636222866749284,0.16399998373659808,31.69243015142796,0.08099999593414949,53.95289411810416,372.93128159437106
645,645-DTWCNT4TWCNT6-9-12,4,3,4308,6444,1.4958217270194987,24.595121,16.27,1.627,12.654489146699714,0.13399998373659802,57.61943612152708,0.06600001626340213,100.82728018175746,791.9192733738839
646,646-DTWCNT6-9-12,1,3,1077,1611,1.4958217270194987,24.595121,16.27,1.627,3.1636222866749284,0.1380000081317011,59.41852942046368,0.06800000813170108,102.9345076987162,793.753088311034
647,647-DTWCNT9-12-15,1,3,1436,2148,1.4958217270194987,24.595121,20.34,2.0340000000000003,4.576826115789637,0.1670000121975516,64.97007739233914,0.08299998780244858,109.6603741473019,757.4130512082022
648,648-DWCNT6-9,1,2,600,900,1.5,24.595121,12.2,1.22,2.0106192982974678,0.24099999593414953,84.4017916111865,0.12000000000000005,125.51424461315787,733.5487707161124
649,649-DWCNT7-10,1,2,680,1020,1.5,24.595121,13.56,1.356,2.366951303438237,0.25000000000000006,84.00132433333188,0.12399998373659794,123.19738026579063,709.6709587716285
650,650-DWCNT8-11,1,2,760,1140,1.5,24.595121,14.92,1.492,2.752336757439403,0.25199999186829897,82.80052486849686,0.1249999796707475,120.65212139906163,682.2473275215548
651,651-DWCNT9-12,1,2,838,1254,1.496420047732697,24.595121,16.27,1.627,3.1636222866749284,0.1670000121975516,56.73807616833964,0.08299998780244858,94.72064962868008,642.9467000890544
652,652-N6M6,1,1,240,360,1.5,24.595121,8.14,0.8140000000000001,1.1196918960732845,0.24700001219755155,62.804196769358576,0.12299998780244854,93.20107689404733,529.9807700579191
653,653-N7M7,1,1,280,420,1.5,24.595121,9.49,0.9490000000000001,1.3872024375172727,0.26600001626340214,62.18088534740804,0.13199999186829908,89.5264312064202,501.6395846633854
654,654-N8M8,1,1,320,480,1.5,24.595121,10.85,1.085,1.685641173237688,0.25099999593414957,56.59473872329245,0.1249999796707475,83.46980035110231,473.24704544674864
655,655-N9M9,1,1,360,540,1.5,24.595121,12.2,1.22,2.0106192982974678,0.2570000121975516,54.525584299172266,0.12800000813170104,79.37272073914471,445.6054967090327
656,656-N10M10,1,1,400,600,1.5,24.595121,13.56,1.356,2.366951303438237,0.2570000121975516,51.5851892114949,0.12800000813170104,75.00266758423417,421.5817328902973
657,657-N11M11,1,1,440,660,1.5,24.595121,14.92,1.492,2.752336757439403,0.2570000121975516,48.696302031934174,0.12800000813170104,70.85949032276588,398.64113022585815
658,658-N12M12,1,1,480,720,1.5,24.595121,16.27,1.627,3.1636222866749284,0.2560000162634021,46.15427924911168,0.12700001219755164,67.14984889248304,377.70497048226133
659,659-TWCNT6-9-12,1,3,1080,1620,1.5,24.595121,16.27,1.627,3.1636222866749284,0.22199999186829908,89.68599352800514,0.10999999999999999,137.2406697944617,810.2851976719955
660,660-TWCNT9-12-15,1,3,1438,2154,1.497913769123783,24.595121,20.34,2.0340000000000003,4.576826115789637,0.16600001626340205,65.07805042103386,0.08199999186829904,110.12125162336281,764.9695098584954
661,661-3D2N13M13,3,1,1554,2322,1.494208494208494,24.595121,17.63,1.763,10.820703030289343,0.16099999593414957,30.17941383064778,0.08000000000000008,51.02036735138065,357.77144114632296
662,662-3D3N13M13,3,1,1551,2313,1.4912959381044488,24.595121,17.63,1.763,10.820703030289343,0.16099999593414957,29.810907099940952,0.08000000000000008,49.93462935243177,353.09904374320905
663,663-3D4N13M13,3,1,1548,2304,1.4883720930232558,24.595121,17.63,1.763,10.820703030289343,0.15900000406585063,29.164063972927455,0.07900000406585055,49.205915524870186,348.5389883315346
664,664-3N16M16,3,1,1920,2880,1.5,24.595121,21.7,2.17,15.321154672475721,0.25299998780244853,38.786790962677095,0.1260000162634021,56.47744755530971,319.804182098024
665,665-6D2N14M14,6,1,3348,5004,1.4946236559139785,24.595121,18.98,1.8980000000000001,24.453924737686584,0.15700001219755153,28.30578582604214,0.07800000813170115,47.9053622759226,341.3561574405845
666,666-6D3N14M14,6,1,3342,4986,1.4919210053859964,24.595121,18.98,1.8980000000000001,24.453924737686584,0.15600001626340212,27.69374884779661,0.07700001219755159,46.68297166897843,337.4832189285006
667,667-6D4N14M14,6,1,3336,4968,1.4892086330935252,24.595121,18.98,1.8980000000000001,24.453924737686584,0.1580000081317011,27.582193633622758,0.07800000813170115,46.78127142483761,333.1859476457731
668,668-6DWCNT-MIXED,6,2,6942,10386,1.4961106309420915,24.595121,21.7,2.17,30.642309344951443,0.15900000406585063,47.15334896970519,0.07900000406585055,79.72458562868391,568.4418758630252
669,669-6N16M16,6,1,3840,5760,1.5,24.595121,21.7,2.17,30.642309344951443,0.25299998780244853,38.823577542221315,0.1260000162634021,56.39539398704938,319.6783525084794
670,670-D2N13M13,1,1,518,774,1.494208494208494,24.595121,17.63,1.763,3.6069010100964474,0.16099999593414957,30.357315610160608,0.08000000000000008,50.59191699015434,358.2936628561309
671,671-D2N14M14,1,1,558,834,1.4946236559139785,24.595121,18.98,1.8980000000000001,4.075654122947764,0.16399998373659808,29.18572647420377,0.08099999593414949,49.28592610776555,341.3363352580801
672,672-D2N19M19,1,1,758,1134,1.4960422163588392,24.595121,25.76,2.5760000000000005,6.862758886284448,0.1629999878024485,23.784394792016375,0.08099999593414949,39.7620000224792,275.53548260305064
673,673-D3N13M13,1,1,517,771,1.4912959381044488,24.595121,17.63,1.763,3.6069010100964474,0.15500002032925259,28.881827104285666,0.07700001219755159,49.39571567647364,353.22052590282027
674,674-D3N14M14,1,1,557,831,1.4919210053859964,24.595121,18.98,1.8980000000000001,4.075654122947764,0.15500002032925259,27.51213197563978,0.07700001219755159,47.01667556505405,337.29813003459253
675,675-D3N19M19,1,1,757,1131,1.4940554821664465,24.595121,25.76,2.5760000000000005,6.862758886284448,0.16800000813170116,24.08358479356308,0.08299998780244858,40.400870578509426,274.3523490151383
676,676-D4N13M13,1,1,516,768,1.4883720930232558,24.595121,17.63,1.763,3.6069010100964474,0.1629999878024485,29.797513291503655,0.08099999593414949,49.6282363980959,348.1055261475282
677,677-D4N14M14,1,1,556,828,1.4892086330935252,24.595121,18.98,1.8980000000000001,4.075654122947764,0.1580000081317011,27.510199265801617,0.07800000813170115,46.93761768340883,332.3984557715519
678,678-D4N19M19,1,1,756,1128,1.492063492063492,24.595121,25.76,2.5760000000000005,6.862758886284448,0.14600001626340206,20.998848241083824,0.07199999186829897,36.060360931531434,269.33593107822395
679,679-DWCNT13-D216,1,2,1158,1734,1.4974093264248705,24.595121,21.7,2.17,5.107051557491907,0.16000000000000003,47.726982168054036,0.07900000406585055,80.45108046845422,566.2326960141033
680,680-DWCNT13-D316,1,2,1157,1731,1.4961106309420915,24.595121,21.7,2.17,5.107051557491907,0.16399998373659808,48.436947996402154,0.08099999593414949,81.57447449104359,565.3678202894465
681,681-DWCNT13-D416,1,2,1156,1728,1.494809688581315,24.595121,21.7,2.17,5.107051557491907,0.1629999878024485,48.69580216633822,0.08099999593414949,80.34151962983611,562.5223578020741
682,682-DWCNTD213-16,1,2,1158,1734,1.4974093264248705,24.595121,21.7,2.17,5.107051557491907,0.16099999593414957,48.04063795460718,0.08000000000000008,80.78768239665642,566.1898563060548
683,683-DWCNTD313-16,1,2,1157,1731,1.4961106309420915,24.595121,21.7,2.17,5.107051557491907,0.1629999878024485,48.21916939486699,0.08099999593414949,80.98837984630399,566.4171098152589
684,684-DWCNTD413-16,1,2,1156,1728,1.494809688581315,24.595121,21.7,2.17,5.107051557491907,0.16499997967074748,48.528542255305595,0.08199999186829904,81.52653340211137,565.3669332372147
685,685-N16M16,1,1,640,960,1.5,24.595121,21.7,2.17,5.107051557491907,0.25900000406585055,39.395391754470396,0.12900000406585058,56.58171750721235,319.1704723382347
686,686-N19M19,1,1,760,1140,1.5,24.595121,25.76,2.5760000000000005,6.862758886284448,0.2560000162634021,34.66744905386435,0.12700001219755164,49.998095503649246,281.7884859228624
687,687-TWCNT13-D416-19,1,3,1916,2868,1.4968684759916493,24.595121,25.76,2.5760000000000005,6.862758886284448,0.17199999186829903,61.68509159494465,0.08499997967074753,102.7561681393004,699.3468002209626
688,688-TWCNTD413-16-19,1,3,1916,2868,1.4968684759916493,24.595121,25.76,2.5760000000000005,6.862758886284448,0.16600001626340205,60.09257718842083,0.08199999186829904,100.53557145719196,696.7694922484699
689,689-TWCNTD413-D416-19,1,3,1912,2856,1.493723849372385,24.595121,25.76,2.5760000000000005,6.862758886284448,0.1670000121975516,59.54662451277202,0.08299998780244858,99.23214017177034,688.6613478678617
690,690-TWCNTD413-D416-D419,1,3,1908,2844,1.490566037735849,24.595121,25.76,2.5760000000000005,6.862758886284448,0.14299998780244855,51.201013455006496,0.07099999593414957,88.60392204611132,678.5879693839069
691,691-D4DWCNT12-15,1,2,1072,1596,1.4888059701492538,24.595121,20.34,2.0340000000000003,4.576826115789637,0.15500002032925259,42.72833939623698,0.07700001219755159,77.3871016205749,557.2376398284792
692,692-D5DWCNT12-15,1,2,1070,1590,1.485981308411215,24.595121,20.34,2.0340000000000003,4.576826115789637,0.15700001219755153,42.4858101667849,0.07800000813170115,76.97064381914225,549.7582590114256
693,693-D6DWCNT12-15,1,2,1068,1584,1.4831460674157304,24.595121,20.34,2.0340000000000003,4.576826115789637,0.1509999959341495,40.49270897841955,0.07500002032925265,73.4459610734208,542.2831237946357
694,694-D7DWCNT12-15,1,2,1066,1578,1.4803001876172608,24.595121,20.34,2.0340000000000003,4.576826115789637,0.1500000000000001,39.76429886480415,0.07399998373659805,72.75851070021163,536.2925158582705
695,695-D8DWCNT12-15,1,2,1064,1572,1.4774436090225564,24.595121,20.34,2.0340000000000003,4.576826115789637,0.14700001219755163,38.63064754801523,0.07299998780244851,70.7312283684485,528.5517268821662
696,696-4D4DWCNT12-15,4,2,4288,6384,1.4888059701492538,24.595121,20.34,2.0340000000000003,18.307304463158548,0.1509999959341495,41.91641111322466,0.07499997967074745,76.3491958586154,558.6107167896569
697,697-4D5DWCNT12-15,4,2,4280,6360,1.485981308411215,24.595121,20.34,2.0340000000000003,18.307304463158548,0.15199999186829904,41.323535355828064,0.07500002032925265,75.64133554345834,551.0046801237525
698,698-6D6DWCNT12-15,6,2,6408,9504,1.4831460674157304,24.595121,20.34,2.0340000000000003,27.460956694737824,0.14900000406585057,40.006621751001234,0.07399998373659805,73.35792243916522,545.0091992931484
699,699-4D7DWCNT12-15,4,2,4264,6312,1.4803001876172608,24.595121,20.34,2.0340000000000003,18.307304463158548,0.14800000813170117,39.1562524565247,0.07299998780244851,72.09456263214125,536.0956056613323
700,700-6D8DWCNT12-15,6,2,6384,9432,1.4774436090225564,24.595121,20.34,2.0340000000000003,27.460956694737824,0.1380000081317011,35.98231514447606,0.06800000813170108,67.67367440034708,528.8894770137258
701,701-D4DWCNT11-14,1,2,992,1476,1.4879032258064515,24.595121,18.98,1.8980000000000001,4.075654122947764,0.16000000000000003,45.81238879703995,0.07900000406585055,81.93653145614765,578.5720517065547
702,702-D5DWCNT11-14,1,2,990,1470,1.4848484848484849,24.595121,18.98,1.8980000000000001,4.075654122947764,0.13199999186829908,37.27499899453278,0.06500002032925259,70.6956083595579,567.123616477163
703,703-D6DWCNT11-14,1,2,988,1464,1.4817813765182186,24.595121,18.98,1.8980000000000001,4.075654122947764,0.13900000406585064,38.81026045566758,0.06900000406585062,72.27960324781922,559.0799795996126
704,704-D7DWCNT11-14,1,2,986,1458,1.4787018255578093,24.595121,18.98,1.8980000000000001,4.075654122947764,0.13700001219755156,37.96821265968216,0.06800000813170108,69.89048180065318,549.6068259443881
705,705-D8DWCNT11-14,1,2,984,1452,1.475609756097561,24.595121,18.98,1.8980000000000001,4.075654122947764,0.13199999186829908,36.05028593436808,0.06500002032925259,68.04254217226128,546.016666058824
706,706-4D4DWCNT11-14,4,2,3968,5904,1.4879032258064515,24.595121,18.98,1.8980000000000001,16.302616491791056,0.15700001219755153,44.87823608821384,0.07800000813170115,80.86118257881208,578.3780727565223
707,707-4D5DWCNT11-14,4,2,3960,5880,1.4848484848484849,24.595121,18.98,1.8980000000000001,16.302616491791056,0.14199999186829898,39.72005063424475,0.07000000000000002,74.01049565306555,567.0634778144952
708,708-4D6DWCNT11-14,4,2,3952,5856,1.4817813765182186,24.595121,18.98,1.8980000000000001,16.302616491791056,0.14199999186829898,39.396130523509946,0.07000000000000002,73.01752316146047,559.5927465125118
709,709-3D7DWCNT11-14,3,2,2958,4374,1.4787018255578093,24.595121,18.98,1.8980000000000001,12.226962368843292,0.13299998780244848,36.40583785982843,0.06600001626340213,67.97976931881952,551.1545673558632
710,710-3D8DWCNT11-14,3,2,2952,4356,1.475609756097561,24.595121,18.98,1.8980000000000001,12.226962368843292,0.13000000000000012,34.83274285151501,0.06399998373659799,66.74565739823,545.203137461112
711,711-D4DWCNT13-16,1,2,1152,1716,1.4895833333333333,24.595121,21.7,2.17,5.107051557491907,0.16000000000000003,42.399668313423184,0.07900000406585055,76.88199730091964,540.8299868479705
712,712-D5DWCNT13-16,1,2,1150,1710,1.4869565217391305,24.595121,21.7,2.17,5.107051557491907,0.15299998780244844,40.19642819218206,0.07600001626340205,74.08647937999856,533.5828279975182
713,713-D6DWCNT13-16,1,2,1148,1704,1.4843205574912892,24.595121,21.7,2.17,5.107051557491907,0.15299998780244844,40.24446056401869,0.07600001626340205,73.26558686737569,528.30632773635
714,714-D7DWCNT13-16,1,2,1146,1698,1.4816753926701571,24.595121,21.7,2.17,5.107051557491907,0.15600001626340212,40.110363010471424,0.07700001219755159,73.68147592072843,524.6001120834014
715,715-D8DWCNT13-16,1,2,1144,1692,1.479020979020979,24.595121,21.7,2.17,5.107051557491907,0.153999983736598,39.057910599873445,0.07600001626340205,71.65794241117267,517.5902680414636
716,716-4D4DWCNT13-16,4,2,4608,6864,1.4895833333333333,24.595121,21.7,2.17,20.42820622996763,0.1580000081317011,41.74804637271439,0.07800000813170115,76.2736163825935,540.6188962159634
717,717-4D5DWCNT13-16,4,2,4600,6840,1.4869565217391305,24.595121,21.7,2.17,20.42820622996763,0.14800000813170117,39.10645810666356,0.07299998780244851,72.12941848858382,534.0526495983003
718,718-4D6DWCNT13-16,4,2,4592,6816,1.4843205574912892,24.595121,21.7,2.17,20.42820622996763,0.15299998780244844,40.260219731019,0.07600001626340205,72.9600973765501,530.1923628822856
719,719-6D7DWCNT13-16,6,2,6876,10188,1.4816753926701571,24.595121,21.7,2.17,30.642309344951443,0.1500000000000001,38.65388332134019,0.07399998373659805,71.94398992624458,526.748859887268
720,720-6D8DWCNT13-16,6,2,6864,10152,1.479020979020979,24.595121,21.7,2.17,30.642309344951443,0.15199999186829904,38.73614938276882,0.07500002032925265,71.30400410152633,519.5305116021492
721,721-D4DWCNT14-17,1,2,1232,1836,1.4902597402597402,24.595121,23.05,2.305,5.662112074518969,0.15600001626340212,39.823208367492086,0.07700001219755159,72.59523716765594,522.7617060506966
722,722-D5DWCNT14-17,1,2,1230,1830,1.4878048780487805,24.595121,23.05,2.305,5.662112074518969,0.15500002032925259,39.69589454578897,0.07700001219755159,71.78173951822541,516.8497356551989
723,723-D6DWCNT14-17,1,2,1228,1824,1.485342019543974,24.595121,23.05,2.305,5.662112074518969,0.15500002032925259,38.91136033509526,0.07700001219755159,70.78463007600034,510.7862960327838
724,724-D7DWCNT14-17,1,2,1226,1818,1.4828711256117455,24.595121,23.05,2.305,5.662112074518969,0.1629999878024485,40.127351905619825,0.08099999593414949,72.36967285971365,505.8005799266296
725,725-D8DWCNT14-17,1,2,1224,1812,1.4803921568627452,24.595121,23.05,2.305,5.662112074518969,0.16199999186829897,39.761388555665135,0.08000000000000008,71.612093966965,498.17785860410083
726,726-3D4DWCNT14-17,3,2,3696,5508,1.4902597402597402,24.595121,23.05,2.305,16.986336223556908,0.15600001626340212,39.87422003252838,0.07700001219755159,73.02417131605735,523.1950931240211
727,727-4D5DWCNT14-17,4,2,4920,7320,1.4878048780487805,24.595121,23.05,2.305,22.648448298075877,0.1580000081317011,39.86673939389317,0.07800000813170115,72.44524214253808,517.1510372399883
728,728-3D6DWCNT14-17,3,2,3684,5472,1.485342019543974,24.595121,23.05,2.305,16.986336223556908,0.15700001219755153,39.393936583640894,0.07800000813170115,71.3155746280642,511.35761566829143
729,729-3D7DWCNT14-17,3,2,3678,5454,1.4828711256117455,24.595121,23.05,2.305,16.986336223556908,0.15900000406585063,39.41779504347662,0.07900000406585055,71.25978114438001,505.8323266510871
730,730-6D8DWCNT14-17,6,2,7344,10872,1.4803921568627452,24.595121,23.05,2.305,33.972672447113816,0.16000000000000003,38.88711974198317,0.07900000406585055,70.52147903475039,499.54406653408864
731,731-D4DWCNT15-18,1,2,1312,1956,1.4908536585365855,24.595121,24.41,2.4410000000000003,6.250230785641593,0.16000000000000003,39.6018255488828,0.07900000406585055,71.45210721282785,505.21123769882524
732,732-D5DWCNT15-18,1,2,1310,1950,1.4885496183206106,24.595121,24.41,2.4410000000000003,6.250230785641593,0.14800000813170117,36.38307934112192,0.07299998780244851,67.4520441829065,498.95435092616
733,733-D6DWCNT15-18,1,2,1308,1944,1.4862385321100917,24.595121,24.41,2.4410000000000003,6.250230785641593,0.1380000081317011,33.54972038374973,0.06800000813170108,61.76754212316163,491.6845925290768
734,734-D7DWCNT15-18,1,2,1306,1938,1.4839203675344563,24.595121,24.41,2.4410000000000003,6.250230785641593,0.13600001626340216,32.38575388267765,0.06700001219755168,59.542197434691715,485.38186066083233
735,735-D8DWCNT15-18,1,2,1304,1932,1.48159509202454,24.595121,24.41,2.4410000000000003,6.250230785641593,0.13399998373659802,31.88117785354393,0.06600001626340213,58.752630015679756,479.4566515739338
736,736-5D4DWCNT15-18,5,2,6560,9780,1.4908536585365855,24.595121,24.41,2.4410000000000003,31.251153928207962,0.1580000081317011,39.119085011510585,0.07800000813170115,70.99807280787286,505.90667932563207
737,737-7D5DWCNT15-18,7,2,9170,13650,1.4885496183206106,24.595121,24.41,2.4410000000000003,43.75161549949115,0.1500000000000001,36.94826678003623,0.07399998373659805,67.498407801678,500.4189291685499
738,738-3D6DWCNT15-18,3,2,3924,5832,1.4862385321100917,24.595121,24.41,2.4410000000000003,18.75069235692478,0.13900000406585064,34.00317187431296,0.06900000406585062,61.67234092459788,492.99288225484725
739,739-5D7DWCNT15-18,5,2,6530,9690,1.4839203675344563,24.595121,24.41,2.4410000000000003,31.251153928207962,0.13499997967074756,32.64324069280002,0.06700001219755168,59.3198854489748,486.91657910578016
740,740-5D8DWCNT15-18,5,2,6520,9660,1.48159509202454,24.595121,24.41,2.4410000000000003,31.251153928207962,0.13499997967074756,34.32043373517772,0.06700001219755168,58.422727281182276,480.98000091535465
741,741-D4TWCNT11-14-17,1,3,1668,2484,1.4892086330935252,24.595121,23.05,2.305,5.662112074518969,0.15500002032925259,69.52051779461391,0.07700001219755159,119.0999,864.2289
742,742-4D8TWCNT11-14-17,4,3,6624,9792,1.4782608695652173,24.595121,23.05,2.305,22.648448298075877,0.1500000000000001,64.64293156938861,0.07399998373659805,109.5732,827.7535
743,743-D5TWCNT11-14-17,1,3,1665,2475,1.4864864864864864,24.595121,23.05,2.305,5.662112074518969,0.14500002032925266,65.19112023129846,0.07199999186829897,113.1377,856.2436
744,744-D6TWCNT11-14-17,1,3,1662,2466,1.483754512635379,24.595121,23.05,2.305,5.662112074518969,0.14000000000000004,62.48488592067089,0.06900000406585062,108.7715,845.1448
745,745-D7TWCNT11-14-17,1,3,1659,2457,1.481012658227848,24.595121,23.05,2.305,5.662112074518969,0.14399998373659795,63.118457358062564,0.07099999593414957,110.7874,837.1893
746,746-D8TWCNT11-14-17,1,3,1656,2448,1.4782608695652173,24.595121,23.05,2.305,5.662112074518969,0.14600001626340206,10.591036293112541,0.07199999186829897,18.31748,137.9316
747,747-4D4TWCNT11-14-17,4,3,6672,9936,1.4892086330935252,24.595121,23.05,2.305,22.648448298075877,0.1509999959341495,68.37895196119784,0.07500002032925265,117.459,864.1382
748,748-2D5TWCNT11-14-17,2,3,3330,4950,1.4864864864864864,24.595121,23.05,2.305,11.324224149037939,0.14199999186829898,63.6854551951645,0.07000000000000002,111.0316,853.6964
749,749-4D6TWCNT11-14-17,4,3,6648,9864,1.483754512635379,24.595121,23.05,2.305,22.648448298075877,0.14199999186829898,62.68008435537569,0.07000000000000002,110.1927,845.8158
750,750-9D7TWCNT11-14-17,9,3,14931,22113,1.481012658227848,24.595121,23.05,2.305,50.95900867067073,0.14199999186829898,62.237937481943135,0.07000000000000002,108.8254,837.5592
751,751-D4TWCNT12-15-18,1,3,1788,2664,1.4899328859060403,24.595121,24.41,2.4410000000000003,6.250230785641593,0.15299998780244844,54.547256733838786,0.07600001626340205,92.93733,682.2724
752,752-D5TWCNT12-15-18,1,3,1785,2655,1.4873949579831933,24.595121,24.41,2.4410000000000003,6.250230785641593,0.13900000406585064,49.30520026390226,0.06900000406585062,86.59152,672.0384
753,753-D6TWCNT12-15-18,1,3,1782,2646,1.4848484848484849,24.595121,24.41,2.4410000000000003,6.250230785641593,0.13700001219755156,48.79125400194217,0.06800000813170108,85.2355,668.7472
754,754-D7TWCNT12-15-18,1,3,1779,2637,1.4822934232715008,24.595121,24.41,2.4410000000000003,6.250230785641593,0.14199999186829898,48.74638259899263,0.07000000000000002,85.86787,659.4203
755,755-D8TWCNT12-15-18,1,3,1776,2628,1.4797297297297298,24.595121,24.41,2.4410000000000003,6.250230785641593,0.13099999593414952,45.656683988889355,0.06499997967074754,80.68696,652.7593
756,756-4D4TWCNT12-15-18,4,3,7152,10656,1.4899328859060403,24.595121,24.41,2.4410000000000003,25.00092314256637,0.153999983736598,54.4979925890525,0.07600001626340205,94.21559,682.6361
757,757-4D5TWCNT12-15-18,4,3,7140,10620,1.4873949579831933,24.595121,24.41,2.4410000000000003,25.00092314256637,0.13900000406585064,49.462344961221476,0.06900000406585062,86.24685,674.4966
758,758-4D6TWCNT12-15-18,4,3,7128,10584,1.4848484848484849,24.595121,24.41,2.4410000000000003,25.00092314256637,0.13399998373659802,47.04480627458812,0.06600001626340213,83.66257,668.6763
759,759-4D7TWCNT12-15-18,4,3,7116,10548,1.4822934232715008,24.595121,24.41,2.4410000000000003,25.00092314256637,0.1350000203292526,47.13257077632102,0.06700001219755168,83.0376,660.1203
760,760-9D8TWCNT12-15-18,9,3,15984,23652,1.4797297297297298,24.595121,24.41,2.4410000000000003,56.252077070774334,0.13099999593414952,45.49036478458149,0.06499997967074754,80.143,653.4803
761,761-D4TWCNT13-16-19,1,3,1908,2844,1.490566037735849,24.595121,25.76,2.5760000000000005,6.862758886284448,0.1580000081317011,54.90262518821973,0.07800000813170115,93.74523,665.9351
762,762-D5TWCNT13-16-19,1,3,1905,2835,1.4881889763779528,24.595121,25.76,2.5760000000000005,6.862758886284448,0.15500002032925259,53.29382408316303,0.07700001219755159,91.64969,661.5627
763,763-D6TWCNT13-16-19,1,3,1902,2826,1.4858044164037856,24.595121,25.76,2.5760000000000005,6.862758886284448,0.1580000081317011,53.71776413784541,0.07800000813170115,92.80368,656.877
764,764-D7TWCNT13-16-19,1,3,1899,2817,1.4834123222748816,24.595121,25.76,2.5760000000000005,6.862758886284448,0.153999983736598,52.38305686514049,0.07600001626340205,90.1887,650.9941
765,765-D8TWCNT13-16-19,1,3,1896,2808,1.481012658227848,24.595121,25.76,2.5760000000000005,6.862758886284448,0.153999983736598,50.99863164645151,0.07600001626340205,88.68956,640.3711
766,766-4D4TWCNT13-16-19,4,3,7632,11376,1.490566037735849,24.595121,25.76,2.5760000000000005,27.451035545137792,0.1580000081317011,54.739770809122795,0.07800000813170115,93.25668,666.7378
767,767-4D5TWCNT13-16-19,4,3,7620,11340,1.4881889763779528,24.595121,25.76,2.5760000000000005,27.451035545137792,0.15299998780244844,52.827076804004946,0.07600001626340205,91.07585,660.2888
768,768-2D6TWCNT13-16-19,2,3,3804,5652,1.4858044164037856,24.595121,25.76,2.5760000000000005,13.725517772568896,0.15600001626340212,53.18180360381585,0.07700001219755159,91.78442,655.4745
769,769-2D7TWCNT13-16-19,2,3,3798,5634,1.4834123222748816,24.595121,25.76,2.5760000000000005,13.725517772568896,0.153999983736598,52.36351803157918,0.07600001626340205,89.65923,651.4046
770,770-2D8TWCNT13-16-19,2,3,3792,5616,1.481012658227848,24.595121,25.76,2.5760000000000005,13.725517772568896,0.153999983736598,51.55914808786621,0.07600001626340205,89.04225,641.9455
